year,exam,question_number,statement,option_a,option_b,option_c,option_d,correct_option,answer_key_status,question_source_url,answer_key_source_url,question_extraction_status
2014,AEMET A1 Acceso Libre — Primer ejercicio,44,"Las coordenadas (ordenada, abscisa) en el diagrama oblicuo son:","- p k, T","ln θ, T","- ln p, T","- p, ln T siendo p = presión; T = temperatura; θ = temperatura potencial; k = 0.286",C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,45,¿Cuál es el intervalo espectral que incluye la radiación solar ultravioleta UVA y UVB?,10 – 200 nm,200 – 280 nm,280 – 400 nm,400 – 480 nm,C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,46,La estimación de perfiles atmosféricos de temperatura a partir de la información captada por sensores a bordo de satélites de observación de la Tierra se basa en obtener la solución de:,la ley de Beer,la ecuación de transferencia radiativa,la ley de Kirchhoff,la función de Planck,B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,47,El efecto invernadero atmosférico se debe a:,la absorción neta de radiación solar e infrarroja por gases atmosféricos,la absorción neta de radiación solar e infrarroja por gases atmosféricos y nubes,la absorción y re-emisión de radiación infrarroja por gases atmosféricos y nubes,la absorción de radiación solar por gases atmosféricos,C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,48,En la nucleación heterogénea en fase hielo por deposición:,cuanto más baja sea la temperatura mayor es la velocidad de nucleación,la velocidad de nucleación es independiente del parámetro de contacto del núcleo glaciógeno,la velocidad de nucleación disminuye al aumentar el parámetro de contacto del núcleo glaciógeno,la velocidad de nucleación es independiente de la temperatura Proceso selectivo para ingreso por el sistema general de acceso libre en el Cuerpo Superior de Meteorólogos del Estado Orden AAA/1183/2014 de 26 de junio (BOE nº 166 de 9 de julio de 2014) Primer ejercicio Página 11 de 19,A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,49,"En relación con el crecimiento de las gotitas nubosas en el seno de una nube cálida, señale la respuesta correcta:",El ritmo de crecimiento por difusión de vapor de agua y por colisión-coalescencia es menor para las gotas mayores,El ritmo de crecimiento por difusión de vapor de agua es igual al del crecimiento por colisión-coalescencia para todo el rango de tamaños de gotitas,El ritmo de crecimiento por difusión de vapor de agua es mayor para las gotitas menores mientras que el de colisión-coalescencia es menor para dichas gotitas,El ritmo de crecimiento por difusión de vapor de agua es igual al del crecimiento por acreción para todo el rango de tamaños de gotitas,C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,50,El fenómeno óptico de las coronas se produce:,por difracción de la luz en las gotitas de agua,por refracción de la luz en los cristales de hielo,por reflexión de la luz en los cristales de hielo,por refracción de la luz en gotitas de agua,A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,51,El campo eléctrico de buen tiempo cerca de la superficie terrestre:,tiene un valor promedio de 1000 V m-1,tiene un valor promedio de 130 V m-1 sobre los océanos y aumenta hasta los 360 V m-1 sobre zonas industrializadas,tiene un valor promedio de 100 V m-1 sobre los océanos y disminuye hasta los 50 V m-1 sobre zonas industrializadas,tiene un valor promedio de 1000 V m-1 sobre los océanos y puede aumentar hasta los 10000 V m-1 sobre zonas industrializadas,B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,52,La distancia máxima de operación de un radar meteorológico depende de:,la longitud del pulso,la distancia a la que los lóbulos laterales interfieren en el haz principal,la distancia a la que la razón señal-ruido es inferior a un valor de umbral proporcionado por el fabricante,"la frecuencia de repetición del pulso (PRF, de sus siglas en inglés)",D,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,53,¿Qué nombre reciben los métodos que permiten determinar la temperatura de la superficie del mar o de la tierra a partir de la combinación de las medidas de dos canales de un radiómetro embarcado en un satélite que trabaje dentro de la ventana de 8 a 13 µm?,Dual-signal,Bi-angulares,Tasseled-cap,Split-window Proceso selectivo para ingreso por el sistema general de acceso libre en el Cuerpo Superior de Meteorólogos del Estado Orden AAA/1183/2014 de 26 de junio (BOE nº 166 de 9 de julio de 2014) Primer ejercicio Página 12 de 19,D,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,54,Suponga que tiene la posibilidad de combinar diferentes canales del sensor de un satélite meteorológico para detectar diferentes tipos de coberturas nubosas. ¿Cuál de las siguientes combinaciones sería la más adecuada para detectar nubes bajas cuya cima presente gotas de agua?,Diferencia entre la temperatura de brillo de los canales 0.64 y 1.64 µm,Diferencia entre la temperatura de brillo de los canales 3.9 y 10.8 µm,Diferencia entre la temperatura de brillo de los canales 6.3 y 7.4 µm,Diferencia entre la temperatura de brillo de los canales 12.0 y 13.4 µm,B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,55,"El efecto de una cizalladura vertical del viento sobre un avión que está despegando, si el viento es de cara y disminuye su velocidad con la altura a lo largo de la trayectoria de despegue es que:",tiende a desviar al avión hacia arriba de la trayectoria de despegue,tiende a desviar al avión hacia abajo de la trayectoria de despegue,tiende a desviar al avión hacia la derecha de la trayectoria de despegue,tiende a desviar al avión hacia la izquierda de la trayectoria de despegue g ∂θ ∂u ∂v 2 2,B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,56,"En una zona inicialmente con N = 2 > 0 , el valor de N2 y el de S v2 = + θ ∂z ∂z ∂z van a aumentar o a disminuir un 50%. ¿Cuál de los siguientes cambios tenderá a aumentar la intensidad de la posible turbulencia en aire claro?",Aumentan N2 y Sv2,Disminuyen N2 y Sv2,Aumenta N2 y disminuye Sv2,Disminuye N2 y aumenta Sv2,D,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,58,Señale la afirmación correcta:,La fuerza del gradiente de presión es proporcional al campo de presión,La transferencia de momento lineal en la atmósfera por debajo de 100 km de altura se produce por remolinos turbulentos,"La dirección de la plomada no apunta hacia el centro de la Tierra, excepto en los polos y en el ecuador",Todas son falsas,C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,59,La aproximación geostrófica es más válida cuando el número de Rossby es:,un número grande y negativo,un número grande y positivo,un número pequeño y positivo,un número pequeño y negativo Proceso selectivo para ingreso por el sistema general de acceso libre en el Cuerpo Superior de Meteorólogos del Estado Orden AAA/1183/2014 de 26 de junio (BOE nº 166 de 9 de julio de 2014) Primer ejercicio Página 13 de 19,C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,60,"La relación matemática que expresa la conservación de la masa en un fluido, en un sistema de coordenadas fijo, recibe el nombre de ecuación de continuidad. Para deducirla se pueden emplear dos métodos: el lagrangiano y el euleriano. Señale la opción correcta:",Un volumen de control euleriano está fijo en el sistema de coordenadas,Un volumen de control lagrangiano está fijo en el sistema de coordenadas,Un volumen de control euleriano de masa fija se mueve con el fluido,Ninguna de las anteriores,A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,61,"En una zona del hemisferio norte en la que se puede despreciar el gradiente de presión y el rozamiento, el viento horizontal es de 3 m/s y el parámetro f de Coriolis es de 10-4 s-1. La trayectoria local de ese viento será:",circular ciclónica con radio 3 km,circular anticiclónica con radio 30 km,circular anticiclónica con radio 10 km,rectilínea con velocidad constante,B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,62,"Un lugar P en el hemisferio norte, donde el parámetro de Coriolis es f=10-4 s-1 y la densidad del aire es 1 kg/m3, se encuentra en un anticiclón circular sin rozamiento, a 1000 km de su centro. El gradiente máximo de presión posible en P es:",5 Pa/km,3.5 Pa/km,1 hPa/100 km,2.5 hPa/100 km,D,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,63,"Dos capas atmosféricas, una limitada por las superficies isobáricas p1 y p2 (p1 > p2) y otra por p3 y p4 (p3 > p4), tienen el mismo espesor y la misma temperatura virtual media. Suponiendo g (aceleración de la gravedad) constante, se verifica necesariamente:",p1 − p 2 = p3 − p 4,p1 ⋅ p 2 = p3 ⋅ p 4 p1 p,= 3 p2 p4,p1 + p 2 = p 3 + p 4,C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,64,"Suponga que un circuito cerrado de área unidad a 30º de latitud norte duplica su superficie ¿Cuál es la variación, en valor absoluto, de la circulación del viento a lo largo del circuito si la atmósfera es barotrópica?",La mitad de la velocidad angular de rotación terrestre,"No cambia, pues se conserva",Igual a la velocidad angular de rotación terrestre,El doble de la velocidad angular de rotación terrestre Proceso selectivo para ingreso por el sistema general de acceso libre en el Cuerpo Superior de Meteorólogos del Estado Orden AAA/1183/2014 de 26 de junio (BOE nº 166 de 9 de julio de 2014) Primer ejercicio Página 14 de 19,C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,65,"Considerando la aproximación cuasigeostrófica, ¿cuál de los términos de la ecuación de la tendencia del geopotencial explica el mecanismo más importante en la amplificación y decaimiento de los sistemas sinópticos en latitudes medias?",La distribución de advección de vorticidad,La advección diferencial de espesores,El término solenoidal,El término de Bernoulli,B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
2014,AEMET A1 Acceso Libre — Primer ejercicio,66,Las ondas de Rossby son ondas:,baroclinas,de escala planetaria,independientes del efecto de Coriolis,que se desplazan hacia el este con respecto al flujo zonal medio ∂u g,B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2014.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/servicios/empleo-publico/plantilla%20respuestas_tcm30-92321.pdf,text_extracted
