stable_id,existing_row,source_question,final_answer,disposition,review_status,intended_mutation,source_url
aemet-a1-acceso-libre-primer-ejercicio-2017-81,verified:B:legacy,2017-81,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-82,needs_review:C:legacy,2017-82,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-83,verified:D:legacy,2017-83,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-84,verified:C:legacy,2017-84,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-85,verified:D:legacy,2017-85,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-86,needs_review:B:legacy,2017-86,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-87,verified:C:legacy,2017-87,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-88,verified:A:legacy,2017-88,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-89,needs_review:D:legacy,2017-89,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-90,verified:C:legacy,2017-90,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-91,needs_review:A:legacy,2017-91,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-92,verified:B:legacy,2017-92,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-93,needs_review:A:legacy,2017-93,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-94,verified:B:legacy,2017-94,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-95,verified:A:legacy,2017-95,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-96,verified:D:legacy,2017-96,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-98,verified:A:legacy,2017-98,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-99,verified:A:legacy,2017-99,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-100,needs_review:B:legacy,2017-100,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-2,needs_review:B:legacy,2018-2,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-3,needs_review:A:legacy,2018-3,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-4,needs_review:A:legacy,2018-4,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-5,needs_review:A:legacy,2018-5,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-6,needs_review:A:legacy,2018-6,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-7,needs_review:B:legacy,2018-7,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-8,verified:A:legacy,2018-8,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-9,needs_review:A:legacy,2018-9,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-10,verified:D:legacy,2018-10,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-11,needs_review:B:legacy,2018-11,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-12,needs_review:B:legacy,2018-12,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-13,verified:B:legacy,2018-13,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-14,needs_review:A:legacy,2018-14,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-15,needs_review:A:legacy,2018-15,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-16,needs_review:B:legacy,2018-16,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-17,verified:B:legacy,2018-17,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-18,needs_review:C:legacy,2018-18,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-19,verified:D:legacy,2018-19,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-20,needs_review:D:legacy,2018-20,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-21,needs_review:B:legacy,2018-21,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-22,verified:C:legacy,2018-22,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-23,needs_review:D:legacy,2018-23,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-24,needs_review:C:legacy,2018-24,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-25,verified:C:legacy,2018-25,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-26,verified:A:legacy,2018-26,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-27,needs_review:B:legacy,2018-27,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-28,verified:A:legacy,2018-28,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-29,needs_review:B:legacy,2018-29,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-30,verified:A:legacy,2018-30,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-31,needs_review:D:legacy,2018-31,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-32,verified:C:legacy,2018-32,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-33,verified:C:legacy,2018-33,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-34,verified:C:legacy,2018-34,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-35,needs_review:D:legacy,2018-35,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-36,verified:C:legacy,2018-36,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-37,needs_review:C:legacy,2018-37,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-38,needs_review:C:legacy,2018-38,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-39,verified:C:legacy,2018-39,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-40,verified:D:legacy,2018-40,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-41,needs_review:A:legacy,2018-41,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-42,verified:D:legacy,2018-42,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-43,needs_review:A:legacy,2018-43,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-44,needs_review:C:legacy,2018-44,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-45,verified:D:legacy,2018-45,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-46,verified:B:legacy,2018-46,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-47,verified:A:legacy,2018-47,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-48,needs_review:C:legacy,2018-48,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-49,verified:B:legacy,2018-49,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-50,verified:D:legacy,2018-50,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-51,needs_review:B:legacy,2018-51,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-52,verified:C:legacy,2018-52,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-53,verified:A:legacy,2018-53,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-54,verified:A:legacy,2018-54,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-55,needs_review:C:legacy,2018-55,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-56,verified:D:legacy,2018-56,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-57,verified:D:legacy,2018-57,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-58,needs_review:A:legacy,2018-58,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-59,verified:A:legacy,2018-59,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-60,verified:A:legacy,2018-60,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-61,needs_review:D:legacy,2018-61,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-62,verified:C:legacy,2018-62,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-63,verified:D:legacy,2018-63,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-64,needs_review:A:legacy,2018-64,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-65,verified:C:legacy,2018-65,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-66,needs_review:A:legacy,2018-66,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-68,verified:C:legacy,2018-68,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-69,needs_review:C:legacy,2018-69,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-70,verified:D:legacy,2018-70,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-71,needs_review:B:legacy,2018-71,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-72,verified:D:legacy,2018-72,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-73,verified:D:legacy,2018-73,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-74,verified:D:legacy,2018-74,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-75,needs_review:A:legacy,2018-75,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-76,verified:A:legacy,2018-76,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
